6.268705526940254202e+01,7.276279377397990800e+00,3.929002430949915947e+01,4.601075665473288723e+01
1.700000000000000000e+01,2.300000000000000000e+01,1.000000000000000000e+01,3.300000000000000000e+01
1.700000000000000000e+01,2.300000000000000000e+01,9.500000000000000000e+00,3.350000000000000000e+01
1.700000000000000000e+01,2.300000000000000000e+01,9.000000000000000000e+00,3.400000000000000000e+01
1.700000000000000000e+01,2.300000000000000000e+01,8.500000000000000000e+00,3.400000000000000000e+01
2.500000000000000000e+01,2.500000000000000000e+01,5.350000000000000000e+01,4.700000000000000000e+01
2.400000000000000000e+01,2.400000000000000000e+01,5.300000000000000000e+01,4.650000000000000000e+01
2.300000000000000000e+01,7.000000000000000000e+00,6.900000000000000000e+01,-3.900000000000000000e+01
2.500000000000000000e+01,7.000000000000000000e+00,7.100000000000000000e+01,-3.900000000000000000e+01
2.300000000000000000e+01,9.000000000000000000e+00,7.279999999999999716e+01,-3.950000000000000000e+01
2.600000000000000000e+01,1.000000000000000000e+01,7.300000000000000000e+01,-3.850000000000000000e+01
